RegionID,RegionName,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021
395205,"Stillwater, OK",174354,175158,175732,175964,176859,178189,179559,180664,181650,182350,182994,183499,184127,185008,185962,186898,187540,187916,188306,189190,190456,192136,193787,195454,196922,198586
395133,"Quincy, IL",144374,144831,145409,146064,146699,147281,147894,148412,148905,149303,150630,152024,153328,153251,153071,153100,153375,153731,154129,154667,155274,156038,156250,156513,156949,158398
395010,"Keene, NH",117559,117979,118379,118816,119436,120111,120763,121375,121951,122381,122297,122168,122221,122511,122758,122877,122884,122879,122915,123027,123230,123566,124318,125080,125745,126264
394738,"Sandusky, OH",206398,206650,207307,208697,210318,211720,213312,213637,214245,214527,215216,215824,215719,215924,216349,217526,217835,218217,218735,220680,222636,225256,227920,231093,235368,239611
395062,"Searcy, AR",148750,149842,151077,152749,153085,153394,153832,154930,156299,156576,155684,154783,154982,156225,157313,157596,158240,158554,158827,158643,158208,158674,160076,161444,162146,161632
395077,"Columbus, IN",125967,126482,126602,126926,127322,128042,128684,127681,126796,125744,124391,121829,120147,120235,121150,121294,121028,120697,120479,121285,122083,123044,124371,126459,128105,128683
394489,"Roanoke Rapids, NC",166690,167874,168944,170155,171117,172565,173585,174285,174550,174816,175718,176341,177416,177772,178547,178490,178883,178958,179566,180612,182120,183728,184859,186206,187355,189146
395027,"Centralia, WA",68610,68670,68747,68807,69062,69217,69395,69578,69856,70008,69945,69739,69683,69855,70111,70314,70463,70674,70959,71202,71400,71727,72245,72907,73486,74024
394452,"Casper, WY",234003,236655,239006,240580,242464,245010,247137,248948,249634,250474,251140,252447,254913,257199,259819,261377,263724,265786,268400,271944,277057,282555,288428,293745,298034,303098
394445,"Helena, MT",208151,208977,210059,211035,212306,213060,213622,213860,214665,215735,216930,218350,219499,220518,221100,221628,221890,222416,223106,223845,224329,224722,225168,225450,225861,226368
394675,"Findlay, OH",269730,270918,272490,274821,277033,279343,280565,282445,284015,284907,285157,284841,286033,286501,287790,288005,288715,289680,291866,294432,297810,302549,307865,314516,320403,327546
394593,"Wisconsin Rapids-Marshfield, WI",140920,141386,142116,142918,144044,145191,145958,146827,147750,148565,149168,150087,151137,152505,153467,154462,155412,156434,157980,159452,160932,162100,163660,165040,166288,167136
753928,"Palatka, FL",122512,123132,123691,124236,124870,125569,126354,127063,127746,128082,127843,127635,127752,128133,128401,128542,128684,128887,129185,129619,130175,131075,132593,134131,135505,136675
394955,"Seneca, SC",120814,122421,123736,124630,125456,125941,126728,127134,128112,128782,129519,130832,132557,133862,134910,135751,136923,138435,139996,141779,143206,144598,146585,148381,150116,151896
395085,"Mount Airy, NC",165855,167498,168767,168811,168870,168747,169191,169489,170488,170981,171699,172399,173206,173808,174332,175260,176391,177723,178773,179897,180968,182401,183816,185094,186351,188035
394884,"Glenwood Springs, CO",127853,128323,128806,129150,129596,130047,130584,131285,131957,132181,131937,131565,131679,131957,132225,132374,132642,132932,133251,133430,133824,134539,135769,137069,138198,139340
753881,"Key West, FL",539680,538852,539568,543528,545773,547414,547485,549502,550907,553003,552347,552184,552218,554141,555811,556541,557756,559366,562797,565960,570076,574443,580492,586988,594283,600753
394744,"Aberdeen, WA",598807,605959,609665,612019,611677,612463,611333,610590,608818,608815,608649,609144,610135,608364,606340,603844,605096,606065,609134,612261,616355,620167,624346,627717,631186,637592
394298,"Gallup, NM",184427,185318,186047,186774,188346,190521,192006,193681,194414,195348,196182,197632,200064,203382,207151,209887,212541,214952,218223,221818,226498,231441,236426,241278,245356,249906
394626,"Port Angeles, WA",155847,156631,157403,158084,158775,159556,160441,161445,162150,162794,163093,163560,164045,164653,165212,165689,166374,167195,167982,168776,169709,170799,172145,173436,174697,175989
394994,"Greenfield Town, MA",293832,296191,297860,299136,300723,302592,304337,305816,307484,308990,309997,311145,312731,313023,313370,313608,315363,317131,319211,322069,325549,329475,334009,338444,343143,349947
753883,"Muskogee, OK",231811,229529,228875,227988,226235,225248,223125,222034,221345,221532,220918,221147,220770,222474,223605,226208,228538,230295,233035,235631,238398,241041,243978,246639,250089,252613
394897,"Frankfort, KY",76656,76995,77306,77617,77835,78036,78334,78593,78879,79117,79691,80323,81011,81167,81273,81349,81582,81885,82166,82512,82857,83256,83485,83706,83920,84496
394614,"Owosso, MI",147149,147964,148670,149393,150212,151161,152104,152710,153231,153879,153925,154129,154186,154448,154399,154182,154179,154137,154185,154619,155225,155956,157198,158342,159481,160486
394950,"Mount Pleasant, MI",130258,130781,131246,132245,133379,134583,135346,135916,136268,137409,137775,138269,137939,137976,137893,138023,138260,138521,138494,138608,138961,138475,138629,138673,139692,140368
394885,"Statesboro, GA",136252,136856,137443,138066,138810,139643,140401,141050,141658,142199,142346,142498,142721,143077,143317,143416,143537,143697,143960,144426,145000,145629,146731,147846,148965,149911
395126,"Marion, IN",154248,154849,155518,156040,156914,158040,159581,160497,161107,161156,160637,159763,158941,159103,159328,159574,159037,158320,157271,156851,156643,156902,157406,158152,158761,158756
394826,"Stevens Point, WI",82764,83234,84034,84508,85062,85283,85733,85899,86036,86119,86160,86103,86168,86359,86240,86266,86252,86589,86782,87223,87714,88261,88873,89589,90214,90763
395132,"Minot, ND",172182,173167,174107,174926,175799,176762,177774,178894,179760,180475,180183,180118,180220,180739,181165,181448,181820,182238,182795,183338,184216,185312,187407,189394,191338,192979
394866,"Shawnee, OK",198900,198234,198382,198883,200140,201197,202138,203001,203585,204205,204648,205989,206893,207641,206991,206150,205356,204685,204224,203668,203424,203342,203460,202985,202657,202578
395088,"North Wilkesboro, NC",93689,93505,93923,94252,94576,95291,95895,96552,96909,97362,98116,99103,100102,100479,100624,100699,100900,100814,100854,101033,101495,101874,102016,102280,102636,103474
394922,"Richmond, IN",133000,133385,133677,133830,134233,134726,135326,135916,136535,137179,137523,137756,138045,138525,138834,139177,139471,140104,140650,141186,141759,142438,143544,144883,146305,147686
395021,"Greeneville, TN",100029,100455,100835,101200,101507,101889,102243,102593,102892,103246,102992,102785,102490,102671,102779,102785,102883,102795,102803,102904,103242,103709,104655,105652,106657,107455
394647,"Martinsville, VA",123541,123062,123437,124005,125453,125749,126377,126834,128008,129463,130708,133073,134800,136673,137311,138487,138966,139848,140280,140808,141049,140823,140501,139273,138432,137529
394836,"Forest City, NC",80063,80335,80657,80971,81230,81502,81761,82141,82538,82945,82808,82547,82229,82324,82396,82444,82496,82532,82665,82742,82885,83000,83514,84127,84807,85241
394600,"Lake City, FL",120558,120926,121302,121602,122193,122731,123414,124127,124800,125242,125361,125533,125827,126469,127081,127695,128257,128867,129466,130039,130711,131592,132857,134151,135442,136639
394764,"Kapaa, HI",153556,155251,156756,158373,158417,158433,157472,156874,155898,155502,155175,155573,156600,157064,157767,157498,158638,159780,161960,163754,165931,167510,169018,169856,170156,170335
394736,"Marquette, MI",561574,564512,565624,564373,563274,566205,570358,575482,579065,587001,591002,599384,598082,600375,601628,608898,615582,617749,619154,620256,623431,624583,628621,629865,637281,642804
394829,"LaGrange, GA",157425,158025,158608,159346,160142,161033,161958,162732,163491,164120,163941,163629,163457,163791,164064,164059,164132,164252,164513,164987,165586,166278,167709,169304,170963,172242
394762,"Marion, OH",122964,123500,123943,124291,124690,125154,125799,126901,128071,128521,127974,127031,126464,126525,126663,126932,127001,127084,127084,126693,126262,126442,127424,128711,129763,130520
394827,"Morehead City, NC",97586,98488,99181,99917,100523,101025,101533,102151,102725,103298,103317,102843,102253,101845,101807,101664,101724,101943,102273,102599,103022,103503,104513,105865,107522,109189
394877,"Klamath Falls, OR",270815,271247,272875,275186,276615,278102,278595,279031,279024,279221,280090,280787,281689,282546,283464,283796,284757,285595,287412,289174,291121,293342,295552,298590,301374,304127
394752,"Marinette, WI",172327,173281,174575,176042,177035,178227,179267,180588,181153,181942,182691,183711,184713,185484,186520,187504,189003,190599,192510,194487,197165,199975,203151,206534,210292,214533
394825,"Roswell, NM",101843,102360,102920,103408,103920,104343,104780,105219,105758,106369,106474,106641,106746,107069,107175,107270,107453,107767,108139,108576,109031,109553,110624,111756,112995,114045
395040,"Marshall, TX",100357,101025,101659,101935,102309,102612,103323,103877,104430,104608,104697,104828,105176,105503,105731,106256,106790,107410,107764,108284,108843,109815,110910,111998,112875,113832
394832,"Farmington, MO",135914,136542,137059,137654,138047,138380,138639,139177,139702,140237,140023,139715,139348,139289,139154,138857,138635,138501,138635,138592,138522,138246,138479,138766,139165,139284
394587,"Charleston, IL",116221,116870,117884,118768,119686,120009,120332,120826,121245,121718,121662,121645,121205,121078,120450,120090,119649,119716,119807,119943,120293,120651,121416,122099,123084,123925
394456,"Athens, OH",84123,84203,84275,84432,84739,85320,85946,86423,86563,86043,85590,85073,85074,85116,85414,85637,85591,85319,85021,84898,85022,85635,86225,86978,87428,87871
394343,"Hobbs, NM",112393,112988,113598,113986,114298,114649,115203,115953,116686,117384,117337,117224,117081,117350,117460,117598,117923,118274,118612,118870,119266,119765,120979,122294,123718,124889
394683,"Clearlake, CA",162540,162446,162768,164187,165486,166330,167260,168130,169080,170413,171510,172564,173369,174320,175514,176221,176988,177573,178259,179011,179729,180251,181135,182159,183752,185193
394472,"Nacogdoches, TX",257388,257065,255867,254090,253434,253968,255594,257347,258879,259475,259974,259992,260334,260520,261646,263169,264917,266393,267645,268851,270052,272165,274594,277826,280767,284919
394899,"Hutchinson, KS",148594,149180,149819,150476,151117,151570,152015,152576,153179,153817,154090,154459,154743,154685,154429,154060,154098,154321,154610,154919,155174,155460,156083,156747,157507,158601
394701,"Faribault, MN",99767,99984,100038,100065,100394,100864,101399,101683,101941,102272,102220,102213,102260,102419,102579,102664,102654,102618,102597,102876,103192,103506,104133,104816,105577,106317
394586,"Elizabeth City, NC",242256,241768,242122,242918,244728,245760,246410,247764,248718,249017,248927,248854,249799,250338,250770,250677,250961,251971,253659,255438,258085,261571,265371,269834,274367,279995
394562,"Ionia, MI",169488,169581,169713,169718,169986,170305,170843,171399,172003,172564,172530,172593,172605,172992,173338,173708,174375,174917,175391,175709,176232,176956,178312,179708,181306,182905
753891,"Alamogordo, NM",131973,132631,133094,133805,134488,136689,138996,140981,141192,140886,140952,142265,144099,145757,147417,148764,150189,150302,150405,150899,153174,156042,158750,160446,161721,163005
394305,"Red Bluff, CA",124457,125143,125916,126658,127464,128136,128902,129579,130356,132414,134227,135709,135777,135853,136205,136536,137067,137657,138236,138874,139542,139452,139599,139988,141273,142566
395016,"Hudson, NY",222782,223530,225540,228360,230762,232108,232685,233905,235152,236469,237356,238638,240611,241843,242652,242881,244024,244575,246328,247621,249581,250655,252123,253168,253964,255284
394693,"Somerset, KY",262093,262482,263978,263777,264547,263493,264183,263749,263682,264331,265082,265488,264936,265761,266605,268242,269142,271904,273398,275237,276937,278648,280488,283197,287083,290983
395105,"Coos Bay, OR",134255,135266,136177,136888,137699,138649,139648,140333,140500,140603,140186,140299,140315,140508,140636,140861,141014,140989,141030,141466,142520,143714,145274,146412,147595,148682
394496,"Walla Walla, WA",210998,212673,214821,215357,216256,217397,219465,221223,222239,222026,222721,223598,225042,226000,227284,228719,230164,231601,232612,234216,236569,240332,243718,247589,251115,255527
395199,"Sayre, PA",262976,263485,265191,266816,268362,270113,271428,272716,273805,274865,274699,273871,273952,275114,276759,276974,277266,277728,278811,280021,281476,282967,285373,288897,291479,293344
395071,"Oneonta, NY",136595,137143,137564,137904,138303,139022,139448,140200,140708,141333,141107,141033,140912,141276,141625,141944,142279,142452,142866,143078,143542,143944,145045,146126,147223,147993
394939,"Fort Madison, IA",148564,149221,149772,150171,150473,150850,151314,151978,152650,153269,153752,154243,154722,154679,154650,154605,154983,155352,155746,156040,156399,156890,157696,158556,159427,160646
394605,"Baraboo, WI",88657,88911,89134,89314,89534,89789,90045,90345,90652,90900,90964,91009,90886,90723,90537,90425,90339,90332,90405,90473,90533,90699,91126,91598,92172,92819
394360,"Marietta, OH",187563,189335,190714,192616,194097,196894,199689,202544,204296,205669,206492,207664,208474,208176,207728,207304,208023,207877,207868,207956,208835,210303,212079,213819,216052,218860
753903,"Salina, KS",120873,121553,122237,122895,123277,123892,124556,125504,126357,127236,127450,127540,127581,127881,128072,128156,128647,129111,129636,129989,130455,131000,132167,133484,134950,136310
395049,"Rutland, VT",124648,124838,125113,125577,126030,126463,126873,127252,127649,128159,128332,128553,128813,129067,129216,129192,129393,129636,129900,130295,130740,131246,132045,132945,133965,135044
395044,"Big Stone Gap, VA",179165,179951,180698,181522,181986,182422,182768,183843,185040,185734,185677,185764,186415,186252,185826,185130,185657,186364,187212,187571,187989,188945,190734,192657,194357,196884
753866,"Sturgis, MI",74873,75202,75584,75909,76130,76311,76460,76791,77072,77318,76893,76412,75941,75846,75735,75590,75532,75517,75548,75492,75533,75621,76198,76839,77472,77892
395136,"Rio Grande City, TX",125912,126625,127620,128476,130231,132887,135463,137689,137993,138007,137817,138194,138642,138890,138888,138803,138347,137202,136138,135565,136852,138596,141103,143255,145387,147437
395024,"Fremont, OH",60453,60479,60486,60639,60756,60888,60829,60905,61044,61274,61318,61327,61317,61223,61148,61005,61050,61091,61254,61351,61537,61744,62130,62474,62880,63426
394618,"Mount Vernon, OH",118171,118669,119117,119500,119779,120177,120655,121484,122185,122913,122898,122897,122847,122974,122981,122975,123342,123700,124077,124271,124662,125137,126302,127529,128926,130314
394889,"Lewiston, ID",142846,143898,145042,146207,147197,148202,149264,150621,151924,153189,153500,153861,154223,154991,155566,155947,156712,157546,158490,159276,160223,161312,163278,165383,167615,169679
394787,"Shelton, WA",238169,239316,240501,241760,243081,244361,245420,246556,247730,249055,249563,250120,250612,251047,251094,250565,250864,251395,252400,253452,254594,255854,258057,260531,263198,266229
395092,"Albemarle, NC",273192,275362,277981,280134,282199,284897,287428,289876,291997,294093,295190,295093,295854,297269,299712,301704,303865,306208,309565,313608,318503,323851,330388,339011,347442,355990
394309,"Enid, OK",146983,147561,148125,148717,149460,150316,150978,151834,152650,153475,153630,153715,153891,154372,154771,155237,155925,156503,157023,157474,158074,158774,160049,161504,162949,164390
394570,"Jefferson, GA",86673,86886,87260,87358,87476,88054,88777,89393,89316,89199,88849,88834,88751,88903,88875,89086,89142,88792,88358,88346,88968,89675,90286,90781,91309,91782
753893,"Georgetown, SC",223104,224725,225741,226394,226988,227418,227597,227910,228410,228858,229769,230753,231440,232172,233058,234414,235923,237589,239398,241363,243287,245611,247930,250413,253220,256502
394629,"Laconia, NH",257897,258461,259189,260130,260748,262026,263646,264769,264578,264237,264116,264863,265706,266387,267167,268016,269282,270022,270690,271614,273635,275745,277893,279536,281528,283708
394759,"Batavia, NY",257429,257643,258966,260345,262500,263277,264840,265357,266563,266787,267953,268955,270700,272438,273844,275302,276828,278903,280941,284074,287346,292103,296765,301892,306935,312570
394365,"Oxford, NC",132695,132774,133373,133764,134509,134839,135388,136215,136965,137709,138412,139014,139556,140475,141260,142278,142692,143599,144396,144888,145386,145913,146488,147143,147771,148261
753910,"Columbus, MS",181917,182548,183245,183896,184802,185789,186804,187744,188543,189305,189592,189747,190109,190709,191478,191916,192732,193572,194490,195549,196907,198476,200598,203041,205476,208108
394490,"Norwalk, OH",112783,112985,113344,113763,114161,114595,115102,115759,116393,117021,117551,117472,117482,117246,117553,117633,117947,118242,118592,118818,119228,119810,120522,121941,123458,125457
394923,"Barre, VT",110206,110812,111654,112474,113110,113466,113804,114553,115189,116007,116121,116249,116300,116575,116625,116618,116976,117625,118383,118825,119352,119785,120918,122114,123524,124884
394362,"Kinston, NC",218370,220147,222182,221923,223086,224049,225789,225682,225846,225530,224853,223753,223202,223294,223544,225452,226247,227070,226692,228245,230336,233976,239084,245143,250909,256004
394750,"Sterling, IL",90388,90524,90582,90577,90762,91037,91383,91751,92084,92354,92367,92249,92198,92401,92697,92957,93181,93352,93593,93827,94152,94569,95213,95967,96700,97427
395131,"Palestine, TX",104709,104906,105085,105293,105675,106107,106579,106987,107406,107573,107311,107016,106903,107076,107212,107344,107279,107192,107087,107039,106983,107058,107479,107919,108314,108500
394956,"Dublin, GA",107293,107567,107457,107376,107340,107692,107999,108467,108962,109524,109698,109846,109791,109578,109489,109429,109623,109644,109759,109886,110029,110207,110728,111391,112275,113388
394540,"Vicksburg, MS",102554,103138,103641,103982,104310,104680,105254,105847,106398,106871,106609,106231,105852,106252,106695,107209,107506,107772,107962,108137,108349,108587,109377,110188,111003,111225
395189,"Point Pleasant, WV",126189,126222,126919,127281,127380,127443,127750,128274,128873,129695,130706,131136,131412,130394,129850,128967,128819,128593,128620,128582,128638,128600,128668,129560,130763,132921
394989,"Sanford, NC",90511,90770,91082,91522,91884,92201,92539,93073,93636,94149,94008,93893,93908,94266,94541,94664,94808,95039,95345,95659,95978,96347,97311,98338,99381,100184
395063,"Fergus Falls, MN",143296,143709,144091,144393,144851,145331,145912,146853,147739,147916,147351,146826,146939,147413,147819,148123,148517,148917,149430,149598,149917,150653,152132,153670,154924,156103
394591,"Tiffin, OH",228628,229565,230661,231718,232516,233192,234153,235320,236591,237743,237657,237505,237399,237539,237597,237484,237963,238614,239176,239642,240193,240898,242717,244726,246893,248861
395157,"Fairmont, WV",105303,105918,106492,107024,107336,107670,108107,108840,109559,110279,110252,110217,110161,110370,110462,110411,110735,111122,111528,111771,112083,112523,113638,114827,116094,117246
394582,"Crossville, TN",102863,103254,103865,104513,105155,105576,106020,106579,107107,107627,107693,107690,107676,107930,107976,108037,108152,108511,108893,109182,109501,109862,110568,111337,112119,112741
394509,"Picayune, MS",154591,155597,156963,158187,159263,160570,161771,162910,163958,164644,164357,164156,164679,166084,167244,168117,169069,170015,171047,172393,174091,176330,179455,182611,185350,187536
394977,"Gloversville, NY",137686,137930,138331,138436,138510,138663,139038,139425,139586,139615,139763,139954,140128,140038,140049,140149,140453,140774,141152,141618,142321,143262,144183,145311,146496,148118
394634,"Sonora, CA",114104,114436,114840,114988,115171,115383,115775,116401,116933,117515,117962,118428,118635,118329,118031,117998,118315,118745,119181,119618,120318,121208,122462,123903,125706,128111
753920,"Gaffney, SC",298616,299777,301132,302169,302507,302503,302031,300805,299783,299145,299024,299499,299741,297657,294927,291812,290906,290463,290708,291645,292894,294297,295951,297676,299931,304031
394621,"Carson City, NV",82494,82684,83022,82746,82292,81818,82200,82792,83368,83990,84418,84836,85037,85365,85655,86457,87390,88286,88645,88770,88952,89004,89346,89708,90386,90822
394444,"Calhoun, GA",326691,326920,327125,328678,331116,333839,336238,339692,340496,341572,341021,341542,342951,345766,348537,349758,350475,351349,353209,354755,358818,362933,368759,373649,378503,382938
394432,"Milledgeville, GA",138141,139011,139738,140418,141063,141774,142571,143520,144362,145172,144957,144663,144189,144792,145379,146133,146587,147064,147583,148014,148543,149103,150465,151887,153502,154379
394861,"Waycross, GA",127509,128229,128861,129410,129988,130563,131083,131634,132185,132742,132465,131995,131585,132007,132393,132734,132962,133263,133653,134086,134495,134917,136062,137334,138658,139406
395216,"Oil City, PA",92824,93238,93669,94101,94556,95053,95498,95991,96396,96731,96446,96149,95935,96349,96724,97011,97194,97415,97719,98025,98408,98851,99755,100720,101690,102302
394933,"Jasper, IN",82920,83310,83607,83922,84161,84546,84997,85577,86080,86516,86510,86429,86325,86475,86662,86813,86987,87018,87053,87010,87108,87291,87881,88536,89210,89677
394721,"Morgan City, LA",145398,146162,146929,147518,148309,149113,149932,150611,151323,152093,152376,152625,152862,153225,153536,153703,153971,154251,154577,155076,155649,156385,157606,158936,160209,161484
394878,"Eagle Pass, TX",118936,118546,117951,118172,118599,119237,119378,119768,119978,120065,119679,119855,120563,121322,121674,121386,121036,120620,120396,120101,120072,120308,120795,121017,121157,121493
394551,"Ontario, OR",133897,134060,134216,134456,135106,135705,136565,137335,138002,138551,138642,138776,138977,139028,138895,138811,138752,138830,138756,138978,139239,139627,140428,141295,142407,143758
394940,"Payson, AZ",174204,175178,176136,176937,177961,178950,180105,181211,182363,183379,184252,185108,186097,186877,187526,188038,188928,189903,190943,192196,193645,195325,197378,199601,201914,204682
394967,"McComb, MS",222571,223763,225251,225981,227073,228513,230017,231075,231958,233084,232847,233372,234127,236081,237536,239401,241349,243055,245135,247558,250773,253985,258225,262018,265660,268770
394844,"Rochelle, IL",108451,108598,108780,109248,109164,109075,108918,109336,109792,110278,110625,110962,111401,111342,111214,110959,111451,111864,112448,112603,112890,113113,113567,114126,114867,116022
395029,"Scottsboro, AL",131931,132195,132492,132806,133295,133813,134322,134719,135116,135439,135156,134855,134618,134770,134832,134864,134746,134648,134574,134640,134724,134938,135615,136373,137115,137650
395073,"Danville, KY",107328,107766,108382,108796,109004,108816,108771,108796,109104,109302,109229,109008,108908,109303,109596,109966,110330,110984,111495,111951,112320,112739,113439,114228,114979,115334
394517,"Ashland, OH",117490,118095,118602,119415,120261,121190,121868,122313,122777,122989,122847,122485,122281,122315,122396,122069,121727,121347,121305,121542,121843,122401,123264,124303,125212,125981
394339,"Natchez, MS",133901,134752,135500,136254,136879,137478,138185,139101,140142,141093,141193,141120,141066,141323,141518,141595,142020,142567,143181,143755,144380,145148,146705,148459,150368,152141
394903,"Greenville, OH",97212,97442,97565,97733,98062,97894,97671,96694,96944,97272,98447,99053,99197,98923,98646,98528,98462,98626,98803,99327,99166,98864,98018,97484,97229,97239
394652,"Galesburg, IL",137743,137854,137900,138206,138844,139610,140076,140853,141521,142190,142078,141893,141799,142200,142543,142354,142354,142421,142899,143258,143740,144333,145657,147125,148580,149974
394625,"Warrensburg, MO",77242,77441,77665,77896,78288,78672,79121,79478,79816,80020,79875,79721,79596,79679,79698,79672,79520,79397,79241,79179,79128,79174,79482,79797,80108,80292
395204,"Kearney, NE",188919,189790,190502,190862,191582,192262,192910,193191,193203,193531,194415,196059,198146,199614,200631,201089,201698,202070,202195,202347,202573,202083,200695,198153,194925,192067
394737,"Fort Polk South, LA",195990,196978,197862,198732,199781,200810,201837,203040,204222,205524,205285,205035,204664,205236,205742,206048,206259,206542,206929,207241,207615,207982,209530,211145,212914,214196
394608,"Fort Leonard Wood, MO",142576,143420,143987,144026,144231,144289,144581,144805,144968,145087,144625,144511,144391,144731,144477,144492,144366,144379,144317,144253,144261,144367,144828,144975,145073,144996
394604,"Glasgow, KY",161792,161824,162269,162736,164151,165136,165855,165715,165634,166047,165986,165820,165329,165000,164247,163377,161882,160826,159864,159576,159196,158525,158308,158224,158230,158083
394632,"Athens, TN",109343,110124,110989,111747,112320,112881,113526,114104,114753,115218,115232,115162,115393,115367,115144,114510,114465,114575,114729,115114,115553,116289,117628,119160,120517,122008
394344,"Edwards, CO",129156,129975,130148,130288,130252,131003,131703,132548,132830,133490,133906,134455,134712,134912,135340,135790,136821,137096,137508,137866,138909,139699,140922,142033,143617,145272
394556,"Fernley, NV",572789,574592,572721,570720,568758,569457,573568,577475,578310,577788,578452,582005,581774,583631,586107,591529,594720,595920,593861,591323,590561,591322,591472,588434,587896,584974
394592,"Mason City, IA",275499,276381,277546,278743,279971,282186,283859,284770,285693,286883,288730,290807,292749,293825,294015,293195,293548,293798,294889,296804,299481,302413,305508,308882,312428,316869
394838,"Malone, NY",117697,117854,117933,118207,118499,118905,119305,119841,120381,120951,121181,121380,121463,121524,121523,121561,121676,121812,121993,122098,122231,122417,122936,123507,124195,124950
394819,"Winona, MN",109506,109999,110531,111016,111475,111836,112160,112681,113213,113793,114247,114686,115085,115016,114858,114664,114792,115038,115369,115578,115832,116126,116689,117301,117991,119026
395234,"Durango, CO",185972,186846,187757,188782,189434,190214,190912,191848,192763,193641,193423,193127,192896,193077,193146,193057,193380,193755,194281,194684,195207,195791,197426,199230,201153,202726
394547,"Platteville, WI",435640,440403,444604,449258,449900,449996,447892,447920,448052,447852,446886,445480,444712,439936,436205,431684,432926,434175,436911,438816,441943,445561,448854,452760,457116,464718
394985,"Boone, NC",130685,131543,132404,133152,133937,134764,135498,136238,136988,137785,137854,137813,137848,138061,138218,138226,138311,138408,138603,138895,139236,139617,140714,141966,143167,144135
394402,"Bartlesville, OK",264913,265947,267059,268810,271380,273111,274219,274961,276716,278619,279512,280764,281586,283013,284065,285195,285553,287151,289698,293188,296368,299943,304740,309382,314772,320086
394363,"Jacksonville, TX",101824,102173,102412,102758,103271,103988,104726,104890,104804,104440,104423,104582,104971,105316,105781,106180,106569,106911,107140,107816,108566,109463,109954,110347,110467,110626
394717,"Elko, NV",116516,116808,117079,117329,117680,118098,118624,119248,120001,120623,120784,120843,121022,121190,121247,121319,121576,121887,122176,122533,122895,123457,124439,125593,126780,128088
394566,"Rexburg, ID",271196,271808,272092,272282,271845,271405,271135,271554,271945,272113,271369,270808,270005,268962,267568,266531,266636,266776,267236,267321,267857,268980,271101,273204,275779,278963
395020,"St. Marys, GA",249573,250949,252460,253676,255160,256536,258109,259914,262309,263826,264797,265186,266215,267451,268490,269475,270958,272652,274388,276026,277579,279829,282961,286754,290442,294368
395122,"Ozark, AL",171713,172890,173740,174110,174946,176060,177285,177528,178039,178444,177943,177447,177241,178562,180012,181095,181219,181205,181495,182767,184005,185442,187803,190155,192473,193473
753911,"Amsterdam, NY",93580,93953,94248,94501,94596,94722,94806,95043,95240,95654,96100,96522,96775,97054,97295,97563,97947,98405,98933,99322,99713,99988,100351,100724,101198,101636
394326,"Enterprise, AL",114193,114535,114856,115018,115234,115496,115876,116463,117084,117597,117929,118251,118695,118826,118958,119103,119482,119875,120288,120656,121058,121575,122353,123220,124058,125183
394571,"Paris, TX",125635,126004,126363,126737,127171,127476,127790,128115,128472,128728,129179,129686,130184,130501,130612,130671,130930,131427,132025,132524,133020,133542,134087,134612,135195,135935
394963,"Kerrville, TX",105428,105699,105931,106330,106698,107123,107606,108210,108818,109387,109650,109899,110152,110139,110083,109941,110149,110412,110770,111098,111486,111937,112755,113680,114676,115962
394742,"New Castle, IN",242490,243342,244270,245255,246480,247749,249082,250505,251159,251818,251857,252499,253087,253019,252841,252565,252550,252651,252905,253666,255311,257135,259432,261427,263783,266820
394906,"Sidney, OH",92134,92628,93147,93666,94226,94776,95275,95703,96101,96494,96600,96741,96934,97132,97288,97357,97559,97797,98112,98556,99093,99703,100633,101609,102629,103709
395097,"Cortland, NY",137547,138273,139026,139732,140311,140891,141486,142366,143217,144138,144321,144469,144557,144861,145018,145106,145613,146204,146856,147366,148002,148733,150175,151738,153452,155138
394504,"Clinton, IA",128581,129090,129524,129727,129950,130237,130766,131394,132017,132597,133014,133486,134012,134043,134010,133996,134268,134557,134751,134910,135114,135402,136001,136615,137254,138218
394477,"Del Rio, TX",132349,132983,133388,133939,134275,134594,134618,134944,135491,136224,136234,136379,136776,137540,138019,137669,137665,137671,137908,137677,137107,136227,135894,135227,134075,132337
394527,"Clovis, NM",121980,122496,123007,123543,124119,124652,125140,125615,126112,126769,127248,127641,127850,127694,127513,127175,127143,127167,127300,127503,127744,127926,128302,128787,129441,130422
394478,"Norfolk, NE",148441,148790,149466,150075,150773,151302,151922,152417,153020,153737,154306,155044,155557,156182,156660,157084,157551,158161,158878,159704,160528,161263,162141,163003,164053,165104
394919,"Washington, NC",151031,151834,152469,153172,154021,154860,155687,156542,157449,158304,158082,157853,157570,158079,158457,158691,158813,159020,159359,159770,160167,160650,162008,163412,164878,165892
395208,"Corsicana, TX",138117,138460,138784,139019,139509,139912,140294,140787,141317,141885,141750,141729,141653,142108,142503,142857,143170,143449,143902,144253,144671,145181,146309,147467,148659,149697
394503,"Freeport, IL",107676,108035,108444,108898,109334,109848,110340,110953,111532,112112,112436,112738,113006,112936,112774,112476,112520,112580,112720,112868,113072,113343,113850,114508,115282,116375
